Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-01 00:00:00+05:30,1176.2359725102503,1192.0404460822529,1173.3864014178077,1190.38818359375,4262080,0.0,0.0
2019-07-02 00:00:00+05:30,1191.5615981963929,1196.1113711798598,1181.5999665950249,1194.9140625,3623414,0.0,0.0
2019-07-03 00:00:00+05:30,1196.8296654626586,1198.889059620497,1189.1668904937098,1192.3516845703125,3731628,0.0,0.0
2019-07-04 00:00:00+05:30,1194.8183292133776,1196.3029218564175,1183.8988504120205,1189.5501708984375,3996982,0.0,0.0
2019-07-05 00:00:00+05:30,1190.1727535967032,1194.890079587826,1178.1517278153838,1184.09033203125,3791530,0.0,0.0
2019-07-08 00:00:00+05:30,1185.1199686630266,1185.1439382188846,1148.0034037283708,1154.013916015625,7303570,0.0,0.0
2019-07-09 00:00:00+05:30,1151.260166659066,1154.5886612071272,1136.4853316542496,1139.4306640625,8241344,0.0,0.0
2019-07-10 00:00:00+05:30,1139.2390861092033,1148.4583619505495,1133.2525433550825,1144.0283203125,5784574,0.0,0.0
2019-07-11 00:00:00+05:30,1150.8529686949462,1156.121126271161,1147.332834817338,1152.8404541015625,4548798,0.0,0.0
2019-07-12 00:00:00+05:30,1158.036975695264,1158.036975695264,1142.2564703998194,1146.494873046875,4488136,0.0,0.0
2019-07-15 00:00:00+05:30,1147.5006318753915,1150.8530961588338,1138.568755947233,1146.9019775390625,4116592,0.0,0.0
2019-07-16 00:00:00+05:30,1158.0369546539819,1158.0369546539819,1140.7957096715404,1145.2017822265625,6385284,0.0,0.0
2019-07-17 00:00:00+05:30,1146.0397908682892,1154.9717829336264,1145.2496139838715,1148.1949462890625,3879868,0.0,0.0
2019-07-18 00:00:00+05:30,1150.8531063730027,1163.3051166791608,1150.3262437824872,1155.115478515625,5401292,0.0,0.0
2019-07-19 00:00:00+05:30,1156.6002022781183,1159.3300427246468,1133.6118752763173,1137.7545166015625,4469614,0.0,0.0
2019-07-22 00:00:00+05:30,1123.07550420127,1125.398329732493,1092.5441338844976,1100.2069091796875,11085648,0.0,0.0
2019-07-23 00:00:00+05:30,1098.8897158768311,1098.8897158768311,1073.7702075129107,1084.0430908203125,13901432,0.0,0.0
2019-07-24 00:00:00+05:30,1080.8103893646562,1098.1713627176944,1078.0565797983124,1092.3763427734375,8681870,0.0,0.0
2019-07-25 00:00:00+05:30,1094.340002537469,1108.9231971294582,1092.0651163177522,1094.8428955078125,9731004,0.0,0.0
2019-07-26 00:00:00+05:30,1091.083328064457,1098.4826716270672,1088.5211578846697,1090.65234375,6414914,0.0,0.0
2019-07-29 00:00:00+05:30,1088.8564110186232,1088.8564110186232,1064.6707772848142,1074.847900390625,4988246,0.0,0.0
2019-07-30 00:00:00+05:30,1079.9723128434066,1087.7308488678145,1072.7405224265633,1078.6552734375,5197068,0.0,0.0
2019-07-31 00:00:00+05:30,1072.7885086001388,1085.7194415163012,1070.0346988124377,1078.367919921875,6945920,0.0,0.0
2019-08-01 00:00:00+05:30,1069.9441306615008,1075.1759668404777,1054.5364281913078,1066.440185546875,9120838,2.5,0.0
2019-08-02 00:00:00+05:30,1061.2562469280522,1067.4961072672945,1047.3365584789733,1062.8642578125,13912768,0.0,0.0
2019-08-05 00:00:00+05:30,1054.5605569496415,1055.9765020039865,1037.9769025380094,1046.0167236328125,9911220,0.0,0.0
2019-08-06 00:00:00+05:30,1040.136818447756,1060.8963557794889,1040.136818447756,1050.74462890625,12445470,0.0,0.0
2019-08-07 00:00:00+05:30,1051.1765666584392,1056.9364382565677,1039.1768341623383,1048.296630859375,9375068,0.0,0.0
2019-08-08 00:00:00+05:30,1055.0163643046417,1076.61588040733,1047.8165256037455,1071.887939453125,9855800,0.0,0.0
2019-08-09 00:00:00+05:30,1078.5360661606117,1098.6956187991277,1075.0801662881315,1095.335693359375,15218056,0.0,0.0
2019-08-13 00:00:00+05:30,1091.1596720629568,1091.1596720629568,1057.2244528316294,1065.7442626953125,7720034,0.0,0.0
2019-08-14 00:00:00+05:30,1072.9679732823647,1072.9679732823647,1057.4403906219875,1070.112060546875,7127026,0.0,0.0
2019-08-16 00:00:00+05:30,1062.6962650330274,1071.8160613454158,1057.9444180389467,1069.2720947265625,7623780,0.0,0.0
2019-08-19 00:00:00+05:30,1074.4560183479662,1076.1359808515256,1056.7923891592782,1059.264404296875,4249100,0.0,0.0
2019-08-20 00:00:00+05:30,1060.4163325299392,1069.320157242657,1059.2644051148484,1065.8642578125,5135296,0.0,0.0
2019-08-21 00:00:00+05:30,1067.9281937407484,1075.7520431123844,1062.7923314414793,1068.38427734375,5236356,0.0,0.0
2019-08-22 00:00:00+05:30,1065.9841752242444,1065.9841752242444,1040.1607300770024,1043.544677734375,6996022,0.0,0.0
2019-08-23 00:00:00+05:30,1037.2570395462217,1044.9368695474893,1026.9853137934883,1038.072998046875,10049808,0.0,0.0
2019-08-26 00:00:00+05:30,1053.5283918660807,1087.7276270295174,1040.1367382339288,1082.927734375,12640122,0.0,0.0
2019-08-27 00:00:00+05:30,1082.85589669382,1090.9676692587486,1075.2241134448013,1084.7518310546875,10330416,0.0,0.0
2019-08-28 00:00:00+05:30,1079.9758520752225,1083.5038200659535,1068.6241527706948,1078.77587890625,6831294,0.0,0.0
2019-08-29 00:00:00+05:30,1078.0560517594142,1081.7519462202742,1065.7203492256826,1068.9122314453125,7391858,0.0,0.0
2019-08-30 00:00:00+05:30,1072.056053777016,1084.7757696601998,1066.5361770729928,1069.39208984375,9616660,0.0,0.0
2019-09-03 00:00:00+05:30,1065.576226326464,1066.056215617602,1054.1284348588674,1061.2322998046875,5714338,0.0,0.0
2019-09-04 00:00:00+05:30,1059.3364312663357,1091.4957157678512,1055.4965166989907,1078.89599609375,7530352,0.0,0.0
2019-09-05 00:00:00+05:30,1079.4959210496709,1090.7276236432854,1067.9761780060105,1072.8480224609375,8648126,0.0,0.0
2019-09-06 00:00:00+05:30,1069.4161728740503,1083.1439138881306,1066.2002679635164,1078.0079345703125,6435002,0.0,0.0
2019-09-09 00:00:00+05:30,1078.0559272579046,1085.2077206849942,1063.7042946015767,1079.783935546875,5321702,0.0,0.0
2019-09-11 00:00:00+05:30,1091.4957096729593,1091.4957096729593,1075.7280136948877,1080.5999755859375,7604558,0.0,0.0
2019-09-12 00:00:00+05:30,1080.3119098016887,1098.5995492719005,1079.0879136318906,1089.9837646484375,9066150,0.0,0.0
2019-09-13 00:00:00+05:30,1080.455850447439,1088.351650528837,1074.215989916201,1083.5517578125,7685670,0.0,0.0
2019-09-16 00:00:00+05:30,1080.887885921796,1086.047771031061,1075.6560492896135,1077.16796875,5515092,0.0,0.0
2019-09-17 00:00:00+05:30,1078.9678304325137,1079.255870867738,1055.0644585948214,1061.42431640625,5328278,0.0,0.0
2019-09-18 00:00:00+05:30,1064.2805118554934,1067.5683689092093,1046.3768839364786,1050.0968017578125,6479942,0.0,0.0
2019-09-19 00:00:00+05:30,1055.880498230105,1062.7443687393359,1040.6168148702154,1056.9844970703125,5311655,0.0,2.0
2019-09-20 00:00:00+05:30,1063.6563136535485,1161.4781587162454,1061.160392672206,1151.59033203125,23075017,0.0,0.0
2019-09-23 00:00:00+05:30,1209.1409808484998,1231.364389638418,1179.813590452718,1206.9329833984375,20960205,0.0,0.0
2019-09-24 00:00:00+05:30,1199.9732502655502,1211.4449476641337,1178.421777564736,1203.6212158203125,11689524,0.0,0.0
2019-09-25 00:00:00+05:30,1199.8774245356035,1199.8774245356035,1180.8697990219491,1190.0855712890625,7804488,0.0,0.0
2019-09-26 00:00:00+05:30,1190.1815420952842,1223.9727427062373,1186.8695455393802,1192.7734375,15335780,0.0,0.0
2019-09-27 00:00:00+05:30,1198.2932334663005,1203.3331208892512,1188.06943839991,1194.4052734375,7436585,0.0,0.0
2019-09-30 00:00:00+05:30,1179.6217484493477,1190.3734618762103,1167.8139648164595,1178.32568359375,9109229,0.0,0.0
2019-10-01 00:00:00+05:30,1182.2136128725133,1204.773109342269,1172.229812274453,1198.8212890625,9384176,0.0,0.0
2019-10-03 00:00:00+05:30,1190.325341385549,1194.0213525049594,1167.6698713244614,1174.581787109375,8149438,0.0,0.0
2019-10-04 00:00:00+05:30,1187.157615575597,1189.9895057062965,1137.862735558633,1142.0865478515625,9201816,0.0,0.0
2019-10-07 00:00:00+05:30,1153.1261824658095,1171.0298057838934,1133.8786829313651,1139.3985595703125,11256610,0.0,0.0
2019-10-09 00:00:00+05:30,1149.1904187703356,1180.6777653723025,1142.3745937905805,1178.997802734375,8713635,0.0,0.0
2019-10-10 00:00:00+05:30,1172.9019881838196,1176.8858059242277,1149.286419107516,1152.50244140625,5778429,0.0,0.0
2019-10-11 00:00:00+05:30,1164.8380517591625,1175.013801439224,1141.366504777324,1150.8223876953125,8593159,0.0,0.0
2019-10-14 00:00:00+05:30,1160.6141202834456,1171.0779103962623,1149.4783920287043,1156.1982421875,6133901,0.0,0.0
2019-10-15 00:00:00+05:30,1158.6942245838152,1175.9738401948414,1158.5502043500778,1174.1019287109375,4200187,0.0,0.0
2019-10-16 00:00:00+05:30,1182.3576796179534,1185.57358452767,1161.670093677948,1172.2298583984375,5293408,0.0,0.0
2019-10-17 00:00:00+05:30,1178.3736672323257,1180.6295933823117,1164.5499527092838,1171.173828125,6121807,0.0,0.0
2019-10-18 00:00:00+05:30,1176.4057497376343,1184.4695935602156,1171.5098822262105,1179.813720703125,5616903,0.0,0.0
2019-10-22 00:00:00+05:30,1206.6931126066822,1206.6931126066822,1183.2696110888746,1189.7015380859375,10003114,0.0,0.0
2019-10-23 00:00:00+05:30,1196.9494341386203,1199.7333958416064,1183.653752408642,1191.9095458984375,5095107,0.0,0.0
2019-10-24 00:00:00+05:30,1198.053162061601,1203.957053244312,1177.2696042026437,1186.62939453125,6553747,0.0,0.0
2019-10-25 00:00:00+05:30,1190.3734854937957,1196.9493155855537,1171.1739131471215,1179.813720703125,6496771,0.0,0.0
2019-10-27 00:00:00+05:30,1190.325479304637,1192.1975079816752,1185.5736318646432,1188.16552734375,875041,0.0,0.0
2019-10-29 00:00:00+05:30,1188.4535337022132,1207.029096595718,1188.165493241738,1192.7734375,7116284,0.0,0.0
2019-10-30 00:00:00+05:30,1196.997360106877,1212.164951933552,1193.2534200663122,1198.3892822265625,6005683,0.0,0.0
2019-10-31 00:00:00+05:30,1207.3650097927264,1213.3169472829,1177.989688764409,1181.109619140625,6608853,0.0,0.0
2019-11-01 00:00:00+05:30,1189.4136063529127,1193.9735051666144,1178.4698257630487,1190.421630859375,5756130,0.0,0.0
2019-11-04 00:00:00+05:30,1196.56525826729,1199.9732291119221,1179.8617246659605,1187.3494873046875,4967588,0.0,0.0
2019-11-05 00:00:00+05:30,1191.3334004662604,1194.9813658911983,1179.8617034759336,1189.8934326171875,6183905,0.0,0.0
2019-11-06 00:00:00+05:30,1192.7252900858566,1208.612981795967,1178.901692858493,1206.3570556640625,6065168,0.0,0.0
2019-11-07 00:00:00+05:30,1210.532982652047,1218.884749377675,1199.9732183307365,1213.1248779296875,8481517,0.0,0.0
2019-11-08 00:00:00+05:30,1208.6129494087766,1216.2927775225735,1201.36506475243,1205.3489990234375,6625748,0.0,0.0
2019-11-11 00:00:00+05:30,1202.421363414948,1217.7329767532183,1200.4533602127706,1214.133056640625,7143305,0.0,0.0
2019-11-13 00:00:00+05:30,1211.44500369463,1219.1728786577169,1203.4292054490952,1207.22119140625,4646748,0.0,0.0
2019-11-14 00:00:00+05:30,1213.2208666318043,1225.8925358686345,1206.8849148285146,1222.9166259765625,5527609,0.0,0.0
2019-11-15 00:00:00+05:30,1232.4685398377883,1233.5725386985046,1220.2288123137369,1226.7567138671875,4639506,0.0,0.0
2019-11-18 00:00:00+05:30,1225.8926485441034,1228.244549194764,1208.324993629149,1211.541015625,4565146,0.0,0.0
2019-11-19 00:00:00+05:30,1214.660990737833,1223.9727364470427,1210.62901023625,1220.996826171875,5285289,0.0,0.0
2019-11-20 00:00:00+05:30,1222.0528248538556,1231.6045655740031,1216.2929529378123,1222.3887939453125,5527129,0.0,0.0
2019-11-21 00:00:00+05:30,1219.4128290398273,1235.4924707532043,1217.5888462443172,1231.988525390625,6009763,0.0,0.0
2019-11-22 00:00:00+05:30,1232.276677445075,1232.276677445075,1211.4931152247232,1214.133056640625,3844005,0.0,0.0
2019-11-25 00:00:00+05:30,1213.5569554530025,1228.2926033417746,1213.5569554530025,1220.228759765625,3946778,0.0,0.0
2019-11-26 00:00:00+05:30,1227.284463025803,1228.53248194627,1216.244710306614,1224.0206298828125,4358001,0.0,0.0
2019-11-27 00:00:00+05:30,1224.9327222051568,1234.2925137737307,1220.3247779435949,1227.2366943359375,4790333,0.0,0.0
2019-11-28 00:00:00+05:30,1228.9643516049061,1231.7003839058898,1211.49279087667,1214.6607666015625,6183020,0.0,0.0
2019-11-29 00:00:00+05:30,1216.9648376908683,1228.6766470502284,1201.893220379553,1223.9246826171875,7783813,0.0,0.0
2019-12-02 00:00:00+05:30,1222.964673040861,1222.964673040861,1208.2290251793631,1215.0928955078125,4473102,0.0,0.0
2019-12-03 00:00:00+05:30,1217.4447597169492,1218.2127894368828,1203.6211622372025,1205.1571044921875,3495953,0.0,0.0
2019-12-04 00:00:00+05:30,1202.3730872051024,1206.5970160981276,1184.8054335480351,1201.55712890625,5697807,0.0,0.0
2019-12-05 00:00:00+05:30,1205.349053151464,1208.3730090440422,1191.093395012032,1195.749267578125,6386247,0.0,0.0
2019-12-06 00:00:00+05:30,1198.9652407115611,1209.5730512492503,1188.6454706314585,1196.181396484375,6887325,0.0,0.0
2019-12-09 00:00:00+05:30,1199.493351515962,1199.8293206144215,1188.0216532513728,1193.2054443359375,4132675,0.0,0.0
2019-12-10 00:00:00+05:30,1200.933254063344,1203.4772208442612,1195.2693567662752,1199.4932861328125,4894450,0.0,0.0
2019-12-11 00:00:00+05:30,1200.069140942247,1203.8130806587837,1192.7733275267456,1198.773193359375,5527321,0.0,0.0
2019-12-12 00:00:00+05:30,1202.8531809818005,1218.64478201459,1202.8531809818005,1213.0289306640625,6456574,0.0,0.0
2019-12-13 00:00:00+05:30,1214.3729197169757,1221.4287389360613,1208.8530428091713,1213.2689208984375,5887593,0.0,0.0
2019-12-16 00:00:00+05:30,1218.4528213548247,1219.1728052949595,1198.245225227753,1207.029052734375,5663788,0.0,0.0
2019-12-17 00:00:00+05:30,1209.573020875839,1223.7807508521446,1205.109097004677,1220.228759765625,6213677,0.0,0.0
2019-12-18 00:00:00+05:30,1231.6526407889123,1247.0122995984389,1222.6768636090746,1240.62841796875,8723586,0.0,0.0
2019-12-19 00:00:00+05:30,1252.772065335272,1253.252054632335,1234.6284464693008,1237.220458984375,6509188,0.0,0.0
2019-12-20 00:00:00+05:30,1237.1724162504615,1247.5881605856023,1228.8206493347916,1244.80419921875,7513022,0.0,0.0
2019-12-23 00:00:00+05:30,1247.0121724456828,1251.8120653342344,1237.2204378269919,1250.276123046875,5097891,0.0,0.0
2019-12-24 00:00:00+05:30,1246.62814709349,1249.0280935175822,1235.4443733202434,1237.556396484375,3589604,0.0,0.0
2019-12-26 00:00:00+05:30,1238.0843239361693,1240.1483013137852,1214.0369308922166,1219.604736328125,7474879,0.0,0.0
2019-12-27 00:00:00+05:30,1221.0928423713235,1227.8126929189643,1219.1728850719976,1223.9727783203125,3546496,0.0,0.0
2019-12-30 00:00:00+05:30,1230.6925276289817,1237.1723829811624,1223.0607448659225,1230.8365478515625,4667095,0.0,0.0
2019-12-31 00:00:00+05:30,1230.644486221246,1230.644486221246,1217.8768414963592,1221.188720703125,4178528,0.0,0.0
2020-01-01 00:00:00+05:30,1225.0286424173514,1228.7725823160727,1219.748760227712,1227.4285888671875,1836849,0.0,0.0
2020-01-02 00:00:00+05:30,1227.8127287247123,1236.4525368236352,1227.8127287247123,1235.2525634765625,3068583,0.0,0.0
2020-01-03 00:00:00+05:30,1230.8844747666276,1233.5724616348048,1213.0288968134041,1217.6368408203125,5427775,0.0,0.0
2020-01-06 00:00:00+05:30,1209.572915705525,1211.3009238876261,1186.5334315968482,1191.2852783203125,5445093,0.0,0.0
2020-01-07 00:00:00+05:30,1208.5170091349173,1220.5646695178561,1202.1331283980037,1210.14892578125,7362247,0.0,0.0
2020-01-08 00:00:00+05:30,1197.0453284157811,1211.6370741783426,1190.4215694915767,1206.981201171875,5666055,0.0,0.0
2020-01-09 00:00:00+05:30,1214.3729590739938,1224.7407750847083,1212.5489762518453,1220.516845703125,4773158,0.0,0.0
2020-01-10 00:00:00+05:30,1232.7084954285822,1235.3964823794965,1224.0686880383555,1231.364501953125,4607290,0.0,0.0
2020-01-13 00:00:00+05:30,1231.3644944720004,1244.6122459304834,1224.9326847723075,1234.532470703125,3725784,0.0,0.0
2020-01-14 00:00:00+05:30,1237.4124667347749,1240.8204377801117,1226.3727123767842,1237.8924560546875,3943145,0.0,0.0
2020-01-15 00:00:00+05:30,1234.9163942516534,1236.4042906499637,1223.1086115560133,1232.8524169921875,5893724,0.0,0.0
2020-01-16 00:00:00+05:30,1230.7405984101122,1239.33235991824,1228.148585905703,1236.116455078125,3575200,0.0,0.0
2020-01-17 00:00:00+05:30,1230.4526037177413,1233.4765598262318,1220.9968376898319,1226.9967041015625,8459407,0.0,0.0
2020-01-20 00:00:00+05:30,1252.627879516886,1252.627879516886,1202.3730301948194,1204.677001953125,11089225,0.0,0.0
2020-01-21 00:00:00+05:30,1199.9733414167456,1199.9733414167456,1188.8376122453776,1194.5494384765625,7492402,0.0,0.0
2020-01-22 00:00:00+05:30,1198.101369534372,1204.7731741026575,1184.997637869106,1191.189453125,9184155,0.0,0.0
2020-01-23 00:00:00+05:30,1190.3735458521442,1196.949376277332,1181.733737858056,1195.0294189453125,5754460,0.0,0.0
2020-01-24 00:00:00+05:30,1196.1333772226055,1203.8132062898453,1189.5095012151328,1194.741455078125,5915878,0.0,0.0
2020-01-27 00:00:00+05:30,1185.5735765455952,1185.5735765455952,1163.2540739911942,1164.64599609375,9444276,0.0,0.0
2020-01-28 00:00:00+05:30,1170.0220372548329,1178.6618451916788,1164.6941088198198,1174.245849609375,6706079,0.0,0.0
2020-01-29 00:00:00+05:30,1176.2618224737796,1192.293418179207,1173.333840877243,1186.3895263671875,6894175,0.0,0.0
2020-01-30 00:00:00+05:30,1189.3654417378275,1189.3654417378275,1168.485907150228,1176.9818115234375,6055992,0.0,0.0
2020-01-31 00:00:00+05:30,1182.1655977902597,1188.2615556362798,1171.4138843651856,1177.2218017578125,5589134,0.0,0.0
2020-02-03 00:00:00+05:30,1149.0942406721317,1150.0061733542714,1130.5666091323744,1145.0623779296875,6538505,0.0,0.0
2020-02-04 00:00:00+05:30,1150.0544192568143,1184.6136505533464,1150.0544192568143,1180.581787109375,10448852,0.0,0.0
2020-02-05 00:00:00+05:30,1185.4774897667444,1198.0531848567105,1178.1816765010667,1194.8372802734375,9010341,0.0,0.0
2020-02-06 00:00:00+05:30,1194.8373913410132,1198.7252343711893,1187.6854804396453,1190.1815185546875,5913775,0.0,0.0
2020-02-07 00:00:00+05:30,1196.1333170599114,1197.0932956450317,1182.3096019972018,1192.4853515625,3407724,0.0,0.0
2020-02-10 00:00:00+05:30,1193.205348553925,1193.205348553925,1176.9818040358296,1190.6614990234375,4609917,0.0,0.0
2020-02-11 00:00:00+05:30,1193.541353162108,1204.7730550885838,1188.5014658798648,1190.9493408203125,5806760,0.0,0.0
2020-02-12 00:00:00+05:30,1195.36534000586,1202.75724574803,1194.2614583322245,1199.0133056640625,3148965,0.0,0.0
2020-02-13 00:00:00+05:30,1209.4768866882353,1209.4768866882353,1184.2294062850322,1191.71728515625,4556070,0.0,0.0
2020-02-14 00:00:00+05:30,1193.445393797027,1198.4373530168177,1166.374043126806,1170.5499267578125,7344429,0.0,0.0
2020-02-17 00:00:00+05:30,1175.9737969307262,1183.6536258086412,1165.8459757240203,1168.43798828125,5076345,0.0,0.0
2020-02-18 00:00:00+05:30,1168.198037290362,1169.7339796863732,1155.3343000020927,1164.694091796875,5264558,0.0,0.0
2020-02-19 00:00:00+05:30,1173.573719201665,1180.7735579697733,1165.317927517876,1178.0855712890625,5006134,0.0,0.0
2020-02-20 00:00:00+05:30,1180.7736395518652,1180.7736395518652,1165.509956871901,1168.389892578125,5561707,0.0,0.0
2020-02-24 00:00:00+05:30,1160.5660224255062,1166.1339448955853,1151.9742612675054,1161.5260009765625,8284042,0.0,0.0
2020-02-25 00:00:00+05:30,1155.814202950963,1160.6140958203607,1150.0543315076857,1152.2623291015625,6943340,0.0,0.0
2020-02-26 00:00:00+05:30,1149.5741881115475,1156.4859860429472,1138.198466973054,1151.254150390625,6907393,0.0,0.0
2020-02-27 00:00:00+05:30,1147.174309533565,1154.374148296328,1133.734610509741,1151.4461669921875,10327549,0.0,0.0
2020-02-28 00:00:00+05:30,1128.4548214429537,1137.5746179582306,1123.270913670977,1130.518798828125,12156528,0.0,0.0
2020-03-02 00:00:00+05:30,1152.166283036904,1153.0783330290699,1119.4790816152388,1132.3907470703125,7332449,0.0,0.0
2020-03-03 00:00:00+05:30,1127.9747846003422,1137.91053905325,1121.2549348197444,1134.502685546875,11184775,0.0,0.0
2020-03-04 00:00:00+05:30,1131.1907052224476,1132.7746932728987,1087.7516756710927,1102.871337890625,17144435,0.0,0.0
2020-03-05 00:00:00+05:30,1106.855228221711,1118.3749704061522,1097.0154484391678,1105.271240234375,9774854,0.0,0.0
2020-03-06 00:00:00+05:30,1079.9759247533182,1095.2396079268094,1056.9364383585807,1089.479736328125,11526783,0.0,0.0
2020-03-09 00:00:00+05:30,1065.5761480374495,1073.6399909730865,1022.3771150089042,1062.9842529296875,17210295,0.0,0.0
2020-03-11 00:00:00+05:30,1060.776263254514,1075.1759410362495,1048.2965425103432,1069.22412109375,17769120,0.0,0.0
2020-03-12 00:00:00+05:30,1031.9769465437087,1036.7768393183305,963.2904926573575,980.4260864257812,29500385,0.0,0.0
2020-03-13 00:00:00+05:30,940.8269733160892,1038.1687638659519,882.4123015442967,1026.985107421875,33171182,0.0,0.0
2020-03-16 00:00:00+05:30,993.5778991790818,995.4978564721814,955.1787533170883,959.4986572265625,15993161,0.0,0.0
2020-03-17 00:00:00+05:30,967.658391398418,969.5783485242085,916.4915457145892,936.0750732421875,21338419,0.0,0.0
2020-03-18 00:00:00+05:30,945.5788974555113,953.2587260642871,830.3814683238754,841.8052368164062,30590703,0.0,0.0
2020-03-19 00:00:00+05:30,813.1019108901019,883.1323646386182,763.1830214375808,859.7088623046875,33610024,0.0,0.0
2020-03-20 00:00:00+05:30,839.9812207225164,877.9963473890965,791.550291763513,847.5170288085938,44318732,0.0,0.0
2020-03-23 00:00:00+05:30,762.7989418883617,805.1820188354235,734.3835998916231,740.6714477539062,25138477,0.0,0.0
2020-03-24 00:00:00+05:30,763.422984756635,777.5826691642557,709.1841936359184,736.9755859375,30528636,0.0,0.0
2020-03-25 00:00:00+05:30,739.6154731328708,832.7333909175358,725.0237876996724,822.4616088867188,23614021,0.0,0.0
2020-03-26 00:00:00+05:30,835.2774048390904,900.1719971161107,807.3420493968215,865.0367431640625,28521578,0.0,0.0
2020-03-27 00:00:00+05:30,907.1317563798439,949.0828313733216,837.1972827899858,868.2526245117188,27617968,0.0,0.0
2020-03-30 00:00:00+05:30,844.7812165110275,851.5010670969107,794.8623264444668,798.3662719726562,19634222,0.0,0.0
2020-03-31 00:00:00+05:30,819.6297167993533,838.637281357104,804.4620666408429,827.4055786132812,17605546,0.0,0.0
2020-04-01 00:00:00+05:30,829.2774475874181,829.2774475874181,787.1824115760878,796.4462280273438,14551752,0.0,0.0
2020-04-03 00:00:00+05:30,809.2619642334049,810.221942838664,777.5826702598553,781.278564453125,17498140,0.0,0.0
2020-04-07 00:00:00+05:30,839.0213123791779,870.9885886495065,811.5179015283973,860.23681640625,30206319,0.0,0.0
2020-04-08 00:00:00+05:30,844.7331314848557,907.1797240516137,831.4373934954075,853.324951171875,28109676,0.0,0.0
2020-04-09 00:00:00+05:30,876.4604677521188,893.6441082457919,854.380959802175,888.0281982421875,22228573,0.0,0.0
2020-04-13 00:00:00+05:30,896.6200433091601,908.8117836679345,850.7330763657886,859.516845703125,17079028,0.0,0.0
2020-04-15 00:00:00+05:30,893.2600852060125,893.2600852060125,809.2619579029216,828.74951171875,28989376,0.0,0.0
2020-04-16 00:00:00+05:30,830.3814539431036,855.052914640017,821.9816415477253,844.5411376953125,26927198,0.0,0.0
2020-04-17 00:00:00+05:30,878.3804415276423,883.1803346507442,851.741034694427,873.8685302734375,27941731,0.0,0.0
2020-04-20 00:00:00+05:30,912.9396584925139,922.491457384505,897.5800007260784,907.0357666015625,33116493,0.0,0.0
